,index,Year,Zip_Code,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V,Age_Group,County,Daily Max 8-hour Ozone Concentration,DAILY_AQI_VALUE_ozone,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE
29,29,2018,91741,78,31.0,All Ages,Los Angeles,0.049977464788732336,57.819718309859155,12.451249999999998,46.309375
30,30,2018,91767,116,85.4,0-17,Los Angeles,0.04360734463276832,44.75141242937853,,
31,31,2018,91767,221,59.5,18+,Los Angeles,0.04360734463276832,44.75141242937853,,
32,32,2018,91767,337,66.2,All Ages,Los Angeles,0.04360734463276832,44.75141242937853,,
33,33,2018,91901,12,34.6,0-17,San Diego,0.053039106145251425,57.055865921787706,7.59498525073747,30.911504424778762
34,34,2018,91901,14,11.7,18+,San Diego,0.053039106145251425,57.055865921787706,7.59498525073747,30.911504424778762
35,35,2018,91901,26,17.6,All Ages,San Diego,0.053039106145251425,57.055865921787706,7.59498525073747,30.911504424778762
36,36,2018,91910,140,77.3,0-17,San Diego,0.03996480938416423,37.16422287390029,10.096551724137937,39.577586206896555
37,37,2018,91910,212,34.9,18+,San Diego,0.03996480938416423,37.16422287390029,10.096551724137937,39.577586206896555
38,38,2018,91910,352,45.9,All Ages,San Diego,0.03996480938416423,37.16422287390029,10.096551724137937,39.577586206896555
39,39,2018,92020,83,54.5,0-17,San Diego,0.04660465116279069,45.25,9.949271137026226,39.64431486880466
40,40,2018,92020,168,36.2,18+,San Diego,0.04660465116279069,45.25,9.949271137026226,39.64431486880466
41,41,2018,92020,251,40.9,All Ages,San Diego,0.04660465116279069,45.25,9.949271137026226,39.64431486880466
42,42,2018,92124,28,31.9,0-17,San Diego,0.04391853932584268,41.69101123595506,8.302941176470588,33.48739495798319
43,43,2018,92124,42,20.6,18+,San Diego,0.04391853932584268,41.69101123595506,8.302941176470588,33.48739495798319
44,44,2018,92124,70,23.5,All Ages,San Diego,0.04391853932584268,41.69101123595506,8.302941176470588,33.48739495798319
45,45,2018,92201,87,46.3,0-17,Riverside,0.05384615384615384,61.84615384615385,8.159829059829056,33.35897435897436
46,46,2018,92201,171,36.5,18+,Riverside,0.05384615384615384,61.84615384615385,8.159829059829056,33.35897435897436
47,47,2018,92201,258,39.1,All Ages,Riverside,0.05384615384615384,61.84615384615385,8.159829059829056,33.35897435897436
48,48,2018,92220,60,84.7,0-17,Riverside,0.05667613636363638,68.75,10.905604719764002,42.02654867256637
49,49,2018,92220,133,62.5,18+,Riverside,0.05667613636363638,68.75,10.905604719764002,42.02654867256637
50,50,2018,92220,193,68.2,All Ages,Riverside,0.05667613636363638,68.75,10.905604719764002,42.02654867256637
51,51,2018,92225,48,98.2,0-17,Riverside,0.0391070422535211,36.32394366197183,,
52,52,2018,92225,69,37.2,18+,Riverside,0.0391070422535211,36.32394366197183,,
53,53,2018,92225,117,52.9,All Ages,Riverside,0.0391070422535211,36.32394366197183,,
54,54,2018,92311,116,127.1,0-17,San Bernardino,0.05383941605839417,64.94525547445255,,
55,55,2018,92311,254,109.4,18+,San Bernardino,0.05383941605839417,64.94525547445255,,
56,56,2018,92311,370,113.9,All Ages,San Bernardino,0.05383941605839417,64.94525547445255,,
57,57,2018,92325,15,88.9,0-17,San Bernardino,0.05946498599439778,78.6750700280112,9.157102272727276,37.15056818181818
58,58,2018,92325,36,62.8,18+,San Bernardino,0.05946498599439778,78.6750700280112,9.157102272727276,37.15056818181818
59,59,2018,92325,51,69.5,All Ages,San Bernardino,0.05946498599439778,78.6750700280112,9.157102272727276,37.15056818181818
60,60,2018,92335,188,58.6,0-17,San Bernardino,0.05281920903954803,65.12994350282486,11.255238095238097,43.161904761904765
61,61,2018,92335,264,35.5,18+,San Bernardino,0.05281920903954803,65.12994350282486,11.255238095238097,43.161904761904765
62,62,2018,92335,452,41.4,All Ages,San Bernardino,0.05281920903954803,65.12994350282486,11.255238095238097,43.161904761904765
63,63,2018,92345,136,57.5,0-17,San Bernardino,0.054195592286501414,64.85123966942149,,
64,64,2018,92345,227,38.6,18+,San Bernardino,0.054195592286501414,64.85123966942149,,
65,65,2018,92345,363,43.5,All Ages,San Bernardino,0.054195592286501414,64.85123966942149,,
66,66,2018,92371,16,39.6,0-17,San Bernardino,0.05656250000000003,69.47727272727273,,
67,67,2018,92371,31,22.0,18+,San Bernardino,0.05656250000000003,69.47727272727273,,
68,68,2018,92371,47,26.5,All Ages,San Bernardino,0.05656250000000003,69.47727272727273,,
69,69,2018,92374,46,46.0,0-17,San Bernardino,0.05574104683195594,71.45454545454545,,
70,70,2018,92374,89,28.9,18+,San Bernardino,0.05574104683195594,71.45454545454545,,
71,71,2018,92374,135,33.3,All Ages,San Bernardino,0.05574104683195594,71.45454545454545,,
72,72,2018,92392,174,103.1,0-17,San Bernardino,0.05228739002932553,61.29032258064516,8.366913946587532,34.05786350148368
73,73,2018,92392,230,56.1,18+,San Bernardino,0.05228739002932553,61.29032258064516,8.366913946587532,34.05786350148368
74,74,2018,92392,404,68.2,All Ages,San Bernardino,0.05228739002932553,61.29032258064516,8.366913946587532,34.05786350148368
75,75,2018,92509,102,44.1,0-17,Riverside,0.05203399433427765,62.169971671388105,12.978977272727274,48.137310606060616
